user_id,age,job,marital,education,default,balance,housing_loan,vehicle_loan,contact,day,month,duration,campaign,pdays,previous,poutcome,term_deposit,Products
300,57,technician,married,secondary,no,792,yes,no,unknown,5,may,65,2,-1,0,unknown,no,"Emaralde,Travel insurance,Flexi cash,new car loan,loan against property,vehicle insurance,life insurance,money multiplier FD,Insta PL,Insta car loan,loan against car,education loan,gold loan,RubyX,FD Xtra,recurring deposit,Tax saving FD,Manchester United,Fixed deposit,Sapphiro,home loan balance transfer,names,Insta home loan,loan against securities,business loan,Pradhan mantri awas yojana,old car loan"
301,42,blue-collar,married,unknown,no,408,yes,no,unknown,5,may,107,2,-1,0,unknown,no,"new car loan,education loan,Pradhan mantri awas yojana,loan against securities,Sapphiro,names,RubyX,Travel insurance,Flexi cash,life insurance,loan against property,Tax saving FD,FD Xtra,business loan,home loan balance transfer,Manchester United,Insta home loan,gold loan,old car loan,Emaralde,loan against car,Insta PL,Insta car loan,recurring deposit,money multiplier FD,Fixed deposit,vehicle insurance"
302,51,admin.,married,secondary,no,531,yes,no,unknown,5,may,267,2,-1,0,unknown,no,"old car loan,new car loan,Travel insurance,Fixed deposit,Insta car loan,education loan,RubyX,Manchester United,gold loan,loan against property,vehicle insurance,names,recurring deposit,home loan balance transfer,Sapphiro,Emaralde,loan against securities,Flexi cash,life insurance,Tax saving FD,loan against car,money multiplier FD,Insta home loan,Insta PL,FD Xtra,Pradhan mantri awas yojana,business loan"
303,57,retired,married,secondary,no,211,yes,no,unknown,5,may,248,2,-1,0,unknown,no,"loan against car,Fixed deposit,money multiplier FD,recurring deposit,Pradhan mantri awas yojana,Insta PL,Manchester United,old car loan,names,Tax saving FD,Insta home loan,Emaralde,gold loan,Sapphiro,Insta car loan,education loan,vehicle insurance,business loan,Travel insurance,RubyX,new car loan,home loan balance transfer,life insurance,Flexi cash,FD Xtra,loan against property,loan against securities"
304,36,services,single,secondary,no,62,yes,no,unknown,5,may,215,2,-1,0,unknown,no,"life insurance,old car loan,business loan,Pradhan mantri awas yojana,Insta car loan,education loan,Sapphiro,Travel insurance,Flexi cash,gold loan,home loan balance transfer,recurring deposit,loan against car,FD Xtra,Fixed deposit,loan against securities,Manchester United,Emaralde,vehicle insurance,new car loan,Insta PL,Insta home loan,money multiplier FD,Tax saving FD,names,RubyX,loan against property"
305,53,services,married,unknown,no,257,yes,no,unknown,5,may,209,2,-1,0,unknown,no,"Insta car loan,Fixed deposit,Manchester United,Pradhan mantri awas yojana,Travel insurance,Sapphiro,Flexi cash,new car loan,Emaralde,money multiplier FD,gold loan,loan against property,business loan,life insurance,Insta home loan,home loan balance transfer,vehicle insurance,old car loan,RubyX,Insta PL,education loan,Tax saving FD,loan against car,loan against securities,names,FD Xtra,recurring deposit"
306,50,technician,married,secondary,no,1234,yes,no,unknown,5,may,205,2,-1,0,unknown,no,"RubyX,business loan,gold loan,loan against property,old car loan,life insurance,Pradhan mantri awas yojana,Flexi cash,loan against car,Travel insurance,FD Xtra,Sapphiro,new car loan,education loan,Emaralde,Fixed deposit,Insta car loan,Manchester United,Insta PL,vehicle insurance,Insta home loan,loan against securities,recurring deposit,Tax saving FD,home loan balance transfer,money multiplier FD,names"
307,54,management,married,tertiary,no,313,yes,no,unknown,5,may,83,2,-1,0,unknown,no,"recurring deposit,gold loan,Insta car loan,loan against property,Tax saving FD,names,money multiplier FD,Insta PL,new car loan,Pradhan mantri awas yojana,Sapphiro,vehicle insurance,Fixed deposit,Flexi cash,loan against securities,home loan balance transfer,old car loan,business loan,FD Xtra,Insta home loan,life insurance,Manchester United,education loan,Emaralde,loan against car,RubyX,Travel insurance"
308,55,blue-collar,married,secondary,no,89,yes,no,unknown,5,may,106,3,-1,0,unknown,no,"RubyX,Insta car loan,Tax saving FD,new car loan,gold loan,loan against securities,Travel insurance,Pradhan mantri awas yojana,Sapphiro,business loan,old car loan,recurring deposit,education loan,Insta home loan,Emaralde,Fixed deposit,Manchester United,loan against property,money multiplier FD,Insta PL,life insurance,FD Xtra,home loan balance transfer,vehicle insurance,names,Flexi cash,loan against car"
309,44,blue-collar,married,secondary,no,129,yes,yes,unknown,5,may,189,2,-1,0,unknown,no,"recurring deposit,RubyX,old car loan,Travel insurance,vehicle insurance,Tax saving FD,loan against car,money multiplier FD,Flexi cash,loan against securities,Fixed deposit,Emaralde,education loan,new car loan,gold loan,business loan,home loan balance transfer,Manchester United,Insta car loan,life insurance,Insta home loan,loan against property,FD Xtra,Sapphiro,names,Pradhan mantri awas yojana,Insta PL"
310,43,management,married,unknown,no,0,yes,no,unknown,5,may,105,2,-1,0,unknown,no,"Insta car loan,money multiplier FD,Pradhan mantri awas yojana,business loan,loan against property,Fixed deposit,RubyX,Sapphiro,vehicle insurance,new car loan,Emaralde,education loan,Travel insurance,home loan balance transfer,loan against securities,Insta PL,Flexi cash,loan against car,gold loan,FD Xtra,recurring deposit,old car loan,Tax saving FD,names,life insurance,Insta home loan,Manchester United"
311,56,admin.,married,secondary,no,353,yes,no,unknown,5,may,106,2,-1,0,unknown,no,"old car loan,Travel insurance,Pradhan mantri awas yojana,Tax saving FD,Insta car loan,recurring deposit,Insta PL,education loan,gold loan,RubyX,home loan balance transfer,Manchester United,loan against securities,life insurance,Fixed deposit,names,Insta home loan,loan against property,vehicle insurance,loan against car,business loan,new car loan,money multiplier FD,FD Xtra,Sapphiro,Emaralde,Flexi cash"
312,54,technician,married,unknown,no,851,yes,no,unknown,5,may,108,2,-1,0,unknown,no,"gold loan,Sapphiro,Flexi cash,life insurance,Insta home loan,RubyX,Manchester United,new car loan,loan against property,recurring deposit,Insta PL,Emaralde,Travel insurance,vehicle insurance,loan against securities,education loan,Fixed deposit,Pradhan mantri awas yojana,business loan,names,Tax saving FD,old car loan,FD Xtra,money multiplier FD,Insta car loan,home loan balance transfer,loan against car"
313,55,services,divorced,primary,no,96,yes,yes,unknown,5,may,311,2,-1,0,unknown,no,"RubyX,recurring deposit,FD Xtra,money multiplier FD,education loan,Travel insurance,loan against securities,vehicle insurance,business loan,Fixed deposit,Insta car loan,home loan balance transfer,Tax saving FD,Emaralde,loan against car,gold loan,Pradhan mantri awas yojana,Insta home loan,Flexi cash,names,Manchester United,old car loan,loan against property,new car loan,Insta PL,life insurance,Sapphiro"
314,37,services,divorced,secondary,no,398,yes,yes,unknown,5,may,214,2,-1,0,unknown,no,"life insurance,Fixed deposit,Flexi cash,loan against car,Tax saving FD,RubyX,Pradhan mantri awas yojana,Insta home loan,FD Xtra,Sapphiro,money multiplier FD,vehicle insurance,Insta PL,loan against property,gold loan,Manchester United,recurring deposit,names,loan against securities,home loan balance transfer,new car loan,old car loan,Emaralde,Travel insurance,Insta car loan,education loan,business loan"
315,33,admin.,single,tertiary,no,193,no,no,unknown,5,may,132,2,-1,0,unknown,no,"vehicle insurance,business loan,home loan balance transfer,loan against property,old car loan,gold loan,Pradhan mantri awas yojana,life insurance,Insta car loan,loan against car,new car loan,education loan,Travel insurance,Emaralde,Sapphiro,Insta home loan,recurring deposit,RubyX,Manchester United,FD Xtra,money multiplier FD,names,Fixed deposit,Tax saving FD,loan against securities,Flexi cash,Insta PL"
316,46,admin.,married,secondary,no,-358,yes,no,unknown,5,may,358,2,-1,0,unknown,no,"Pradhan mantri awas yojana,loan against property,recurring deposit,Tax saving FD,vehicle insurance,Insta PL,old car loan,Flexi cash,gold loan,education loan,Emaralde,Fixed deposit,money multiplier FD,home loan balance transfer,loan against securities,Insta car loan,names,FD Xtra,RubyX,Manchester United,new car loan,loan against car,life insurance,Insta home loan,business loan,Travel insurance,Sapphiro"
317,36,blue-collar,married,secondary,no,539,yes,yes,unknown,5,may,453,2,-1,0,unknown,no,"Pradhan mantri awas yojana,loan against car,loan against securities,names,FD Xtra,Manchester United,Emaralde,Tax saving FD,gold loan,loan against property,recurring deposit,Insta car loan,Fixed deposit,Travel insurance,RubyX,home loan balance transfer,life insurance,money multiplier FD,vehicle insurance,education loan,Insta PL,Flexi cash,Insta home loan,old car loan,new car loan,Sapphiro,business loan"
318,51,technician,single,secondary,no,0,yes,no,unknown,5,may,364,2,-1,0,unknown,no,"Insta car loan,vehicle insurance,life insurance,Pradhan mantri awas yojana,recurring deposit,Insta PL,RubyX,Tax saving FD,loan against securities,education loan,new car loan,Sapphiro,Flexi cash,Emaralde,gold loan,business loan,Insta home loan,money multiplier FD,Fixed deposit,FD Xtra,names,Travel insurance,home loan balance transfer,loan against car,loan against property,old car loan,Manchester United"
319,40,retired,single,primary,no,0,no,no,unknown,5,may,136,2,-1,0,unknown,no,"Travel insurance,Insta car loan,Insta PL,Flexi cash,loan against property,old car loan,RubyX,Tax saving FD,Emaralde,names,Pradhan mantri awas yojana,home loan balance transfer,Sapphiro,life insurance,education loan,vehicle insurance,new car loan,loan against car,recurring deposit,Manchester United,loan against securities,Insta home loan,business loan,FD Xtra,gold loan,money multiplier FD,Fixed deposit"
320,42,blue-collar,married,secondary,no,490,yes,no,unknown,5,may,386,2,-1,0,unknown,no,"home loan balance transfer,new car loan,Insta car loan,recurring deposit,loan against property,names,Tax saving FD,Flexi cash,FD Xtra,Insta PL,loan against car,loan against securities,Pradhan mantri awas yojana,money multiplier FD,RubyX,life insurance,vehicle insurance,business loan,gold loan,Travel insurance,Sapphiro,old car loan,Fixed deposit,Insta home loan,education loan,Emaralde,Manchester United"
321,51,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,173,2,-1,0,unknown,no,"money multiplier FD,education loan,home loan balance transfer,Travel insurance,recurring deposit,Fixed deposit,names,Emaralde,RubyX,gold loan,Pradhan mantri awas yojana,old car loan,new car loan,life insurance,FD Xtra,Tax saving FD,Insta PL,vehicle insurance,Insta home loan,Sapphiro,Insta car loan,loan against car,loan against securities,business loan,Flexi cash,loan against property,Manchester United"
322,49,blue-collar,married,unknown,no,403,yes,no,unknown,5,may,241,2,-1,0,unknown,no,"loan against property,Manchester United,vehicle insurance,gold loan,FD Xtra,new car loan,Travel insurance,education loan,recurring deposit,Insta PL,Tax saving FD,old car loan,loan against car,Fixed deposit,life insurance,Flexi cash,Emaralde,Sapphiro,Insta home loan,names,Pradhan mantri awas yojana,Insta car loan,business loan,RubyX,loan against securities,home loan balance transfer,money multiplier FD"
323,48,management,married,secondary,no,161,yes,no,unknown,5,may,224,3,-1,0,unknown,no,"Tax saving FD,names,FD Xtra,loan against property,RubyX,home loan balance transfer,Manchester United,Flexi cash,loan against securities,Sapphiro,new car loan,Insta home loan,Insta car loan,old car loan,life insurance,vehicle insurance,Fixed deposit,loan against car,Pradhan mantri awas yojana,gold loan,business loan,Emaralde,recurring deposit,Travel insurance,money multiplier FD,education loan,Insta PL"
324,32,technician,divorced,tertiary,no,2558,no,no,unknown,5,may,148,2,-1,0,unknown,no,"Fixed deposit,Manchester United,loan against securities,RubyX,Insta PL,Sapphiro,new car loan,Insta car loan,life insurance,business loan,loan against property,education loan,Tax saving FD,names,Travel insurance,Emaralde,Pradhan mantri awas yojana,Insta home loan,vehicle insurance,old car loan,recurring deposit,loan against car,gold loan,FD Xtra,home loan balance transfer,money multiplier FD,Flexi cash"
325,31,admin.,single,secondary,no,98,yes,no,unknown,5,may,196,2,-1,0,unknown,no,"vehicle insurance,new car loan,Travel insurance,education loan,Insta car loan,Pradhan mantri awas yojana,loan against property,gold loan,Fixed deposit,loan against car,Insta PL,FD Xtra,loan against securities,Sapphiro,business loan,home loan balance transfer,Manchester United,recurring deposit,RubyX,life insurance,Insta home loan,Emaralde,Tax saving FD,money multiplier FD,names,old car loan,Flexi cash"
326,55,management,single,tertiary,no,115,no,no,unknown,5,may,111,4,-1,0,unknown,no,"Insta car loan,vehicle insurance,loan against property,new car loan,Tax saving FD,Sapphiro,old car loan,FD Xtra,loan against car,business loan,loan against securities,home loan balance transfer,Fixed deposit,Manchester United,Flexi cash,Travel insurance,education loan,Emaralde,Insta PL,recurring deposit,life insurance,names,gold loan,Insta home loan,Pradhan mantri awas yojana,RubyX,money multiplier FD"
327,40,blue-collar,single,secondary,no,436,yes,no,unknown,5,may,231,3,-1,0,unknown,no,"loan against securities,Fixed deposit,education loan,loan against property,Tax saving FD,recurring deposit,FD Xtra,Insta home loan,Insta car loan,RubyX,old car loan,money multiplier FD,business loan,loan against car,life insurance,Pradhan mantri awas yojana,home loan balance transfer,Insta PL,Manchester United,gold loan,Sapphiro,Travel insurance,vehicle insurance,new car loan,Flexi cash,Emaralde,names"
328,47,technician,married,tertiary,no,831,yes,no,unknown,5,may,316,3,-1,0,unknown,no,"Manchester United,life insurance,home loan balance transfer,Tax saving FD,Emaralde,old car loan,vehicle insurance,RubyX,Fixed deposit,Insta PL,Flexi cash,recurring deposit,new car loan,loan against securities,FD Xtra,Insta home loan,Sapphiro,Insta car loan,Pradhan mantri awas yojana,loan against property,Travel insurance,loan against car,business loan,money multiplier FD,education loan,names,gold loan"
329,57,technician,married,unknown,no,206,yes,no,unknown,5,may,216,3,-1,0,unknown,no,"Insta PL,money multiplier FD,Pradhan mantri awas yojana,Insta home loan,loan against car,Tax saving FD,Fixed deposit,home loan balance transfer,loan against securities,Flexi cash,life insurance,Emaralde,new car loan,RubyX,Sapphiro,FD Xtra,vehicle insurance,recurring deposit,gold loan,loan against property,Manchester United,Insta car loan,names,business loan,Travel insurance,education loan,old car loan"
